,Unnamed: 0,Unnamed: 0.1,tweet_id,created_at,text,likes,retweeted,location,language,airline,string_text,subjectivity,polarity,sentiment,reason,cancel,staff,flight,cost,refund,customrt service,experience
89,210,190,1334517258765410306,2020-12-03 15:18:03,"['favorite', 'airline', 'check', 'photo', 'instagram', 'link']",3,False,United States,en,United Airlines,favorite airline check photo instagram link,1.0,0.5,Positive,['cool'],0,0,0,0,0,0,0
90,211,191,1334514992775884804,2020-12-03 15:09:03,"['else', 'saved', 'money', 'ready', 'going', 'stir', 'crazy', 'year', 'saved', 'vacation', 'time', 'done']",0,False,"Colorado, USA",en,United Airlines,else saved money ready going stir crazy year saved vacation time done,0.7,-0.2,Negative,['nice'],0,0,0,1,0,0,0
91,212,192,1334513767883956227,2020-12-03 15:04:10,"['debuted', 'award', 'winning', 'inflight', 'entertainment', 'world', 'extensive', 'suite', 'accessibil']",0,False,"California, USA",en,United Airlines,debuted award winning inflight entertainment world extensive suite accessibil,0.5416666666666666,0.25,Positive,['nice'],0,0,0,0,0,0,0
92,216,200,1334460014468194305,2020-12-03 11:30:35,"['worst', 'hotel', 'ever', 'like', 'mini', 'mogadishu', 'unitedairlines']",0,False,,en,United Airlines,worst hotel ever like mini mogadishu unitedairlines,1.0,-1.0,Negative,"['friendly', 'fresh']",0,0,0,0,0,0,0
93,217,201,1334286674176643074,2020-12-03 00:01:47,"['like', 'united', 'least', 'didnt', 'child', 'overhead', 'theyve', 'probably', 'done']",0,False,,en,United Airlines,like united least didnt child overhead theyve probably done,0.4,-0.3,Negative,"['friendly', 'fresh']",0,0,0,0,0,0,0
94,218,202,1334282930915586057,2020-12-02 23:46:55,"['wingwednesday', 'window', 'seat', 'view', 'favorite', 'approach', 'ohare', 'avgeek', 'beingunited', 'unit']",0,False,Worldwide,en,United Airlines,wingwednesday window seat view favorite approach ohare avgeek beingunited unit,1.0,0.5,Positive,['nice'],0,0,0,0,0,0,0
95,221,206,1334223594943959040,2020-12-02 19:51:08,"['join', 'monday', 'pstest', 'captainlaura', 'facebook', 'live', 'discussing', 'holidaytravel', 'airport', 'health']",0,False,"Los Angeles, CA",en,United Airlines,join monday pstest captainlaura facebook live discussing holidaytravel airport health,0.5,0.13636363636363635,Positive,['nice'],0,0,0,0,0,0,0
96,224,209,1334183997258297344,2020-12-02 17:13:47,"['united', 'airline', 'announced', 'wont', 'restart', 'flight', 'york', 'cape', 'town', 'late']",0,False,"Cape Town, South Africa",en,United Airlines,united airline announced wont restart flight york cape town late,0.6,-0.3,Negative,['filthy'],0,0,1,0,0,0,0
97,227,212,1334181180082712576,2020-12-02 17:02:35,"['united', 'airline', 'flight', 'attendant', 'polite', 'manner', 'unitedairlines']",2,False,Instagram : misslovelylynda,en,United Airlines,united airline flight attendant polite manner unitedairlines,0.4,0.2,Positive,['safe'],0,0,1,0,0,0,0
98,228,213,1334165440625577985,2020-12-02 16:00:03,"['seen', 'hemisphere', 'magazine', 'united', 'airline', 'best', 'quality', 'sleep', 'deserve', 'sleep']",0,False,Missouri,en,United Airlines,seen hemisphere magazine united airline best quality sleep deserve sleep,0.3,1.0,Positive,"['much', 'excellent']",0,0,0,0,0,0,0
99,229,215,1334148811292352516,2020-12-02 14:53:58,"['wingwednesday', 'window', 'seat', 'view', 'favorite', 'approach', 'ohare', 'avgeek', 'beingunited']",40,False,"Chicago, IL",en,United Airlines,wingwednesday window seat view favorite approach ohare avgeek beingunited,1.0,0.5,Positive,"['many', 'thanks']",0,0,0,0,0,0,0
100,236,223,1333890341829799936,2020-12-01 21:46:54,"['three', 'different', 'shot', 'sequence', 'featuring', 'special', 'herarthere', 'california', 'livery']",0,False,"Norman, Oklahoma",en,United Airlines,three different shot sequence featuring special herarthere california livery,0.5857142857142856,0.17857142857142858,Positive,['least'],0,0,0,0,0,0,0
101,237,224,1333874225271201794,2020-12-01 20:42:52,"['first', 'class', 'deadhead', 'seniority', 'rule', 'flightattendant', 'flightattendants', 'flightattendantlife']",0,False,Philadelphia ,en,United Airlines,first class deadhead seniority rule flightattendant flightattendants flightattendantlife,0.3333333333333333,0.25,Positive,"['military', 'base']",0,0,0,0,0,0,0
102,238,226,1333856848211038211,2020-12-01 19:33:49,"['common', 'open', 'door', 'loss', 'freedom', 'airline', 'unitedairlines']",0,False,Texas,en,United Airlines,common open door loss freedom airline unitedairlines,0.5,-0.15,Negative,['game'],0,0,0,0,0,0,0
103,244,232,1336703932752531456,2020-12-09 16:07:06,"['united', 'airline', 'take', 'delivery', 'controversial', 'boeing', 'cleared']",0,False,"Lagos, Nigeria",en,United Airlines,united airline take delivery controversial boeing cleared,0.95,0.55,Positive,['full'],0,0,0,0,0,0,0
104,247,4,1337116017516978178,2020-12-10 19:24:35,"['good', 'international', 'airline', 'started', 'operating', 'pakistan', 'pakistanmovingforward']",2,False,"Sindh, Pakistan",en,Virgin Atlantic,good international airline started operating pakistan pakistanmovingforward,0.30000000000000004,0.35,Positive,['ready'],0,0,0,0,0,0,0
105,251,10,1337097854771490817,2020-12-10 18:12:25,"['farewell', 'favorite', 'shot', 'taken']",0,False,,en,Virgin Atlantic,farewell favorite shot taken,1.0,0.5,Positive,['stunning'],0,0,0,0,0,0,0
106,252,11,1337081847956824064,2020-12-10 17:08:48,"['virgin', 'sell', 'reality', 'dramatic', 'opening', 'suggests', 'order', 'raise', 'cash', 'airlin']",0,False,,en,Virgin Atlantic,virgin sell reality dramatic opening suggests order raise cash airlin,0.6,-0.4333333333333333,Negative,"['early', 'light']",0,0,0,1,0,0,0
107,253,13,1337073308035141633,2020-12-10 16:34:52,"['virgin', 'sell', 'reality', 'dramatic', 'opening', 'suggests', 'order', 'raise', 'cash']",1,False,North West England,en,Virgin Atlantic,virgin sell reality dramatic opening suggests order raise cash,0.6,-0.4333333333333333,Negative,['stunning'],0,0,0,1,0,0,0
108,255,15,1336969992693297157,2020-12-10 09:44:20,"['wondering', 'special', 'queen', 'farewell', 'virginatlantic']",0,False,"South East, England",en,Virgin Atlantic,wondering special queen farewell virginatlantic,0.5714285714285714,0.35714285714285715,Positive,['surreal'],0,0,0,0,0,0,0
109,256,17,1336927559557271552,2020-12-10 06:55:43,"['gvros', 'literally', 'minute', 'sister', 'landed', 'sent', 'wonderful', 'photo', 'thank', 'letting']",0,False,,en,Virgin Atlantic,gvros literally minute sister landed sent wonderful photo thank letting,1.0,1.0,Positive,['surreal'],0,0,0,0,0,0,0
110,257,18,1336908525499506689,2020-12-10 05:40:05,"['discus', 'travel', 'plan', 'handle', 'flight', 'booking', 'professional', 'level']",0,False,,en,Virgin Atlantic,discus travel plan handle flight booking professional level,0.1,0.1,Positive,"['enjoy', 'safe']",0,0,1,0,0,0,0
111,258,19,1336903741862277120,2020-12-10 05:21:05,"['gvros', 'sent', 'wonderful', 'picture', 'sister', 'falcon', 'timely', 'departs', 'last']",0,False,"Cork, Ireland",en,Virgin Atlantic,gvros sent wonderful picture sister falcon timely departs last,0.5333333333333333,0.5,Positive,['game'],0,0,0,0,0,0,0
112,259,20,1336870992187015169,2020-12-10 03:10:57,"['dead', 'others', 'hurt', 'west', 'virginia', 'chemical', 'facility', 'explosion', 'unclekjblog', 'virginatlantic', 'usaelections']",0,False,Nigeria,en,Virgin Atlantic,dead others hurt west virginia chemical facility explosion unclekjblog virginatlantic usaelections,0.4,-0.2,Negative,"['good', 'good']",0,0,0,0,0,0,0
113,260,22,1336843646071693313,2020-12-10 01:22:17,"['literally', 'minute', 'sister', 'landed', 'sent', 'wonderful', 'photo', 'thank']",61,False,"Pinal Airpark, Marana, AZ",en,Virgin Atlantic,literally minute sister landed sent wonderful photo thank,1.0,1.0,Positive,"['delighted', 'first']",0,0,0,0,0,0,0
114,263,27,1336774357276831748,2020-12-09 20:46:57,"['anyone', 'make', 'pretty', 'woman', 'experience', 'heathrow', 'take']",1,False,London,en,Virgin Atlantic,anyone make pretty woman experience heathrow take,1.0,0.25,Positive,['terrible'],0,0,0,0,0,0,1
115,264,29,1336756336412004356,2020-12-09 19:35:20,"['anyone', 'ever', 'flown', 'economydelight', 'worth', 'money', 'feeling']",0,False,,en,Virgin Atlantic,anyone ever flown economydelight worth money feeling,0.1,0.3,Positive,['terrible'],0,0,0,1,0,0,0
116,265,30,1336747313847554054,2020-12-09 18:59:29,"['wondering', 'special', 'queen', 'farewell', 'virginatlantic']",53,False,"Windsor, South East",en,Virgin Atlantic,wondering special queen farewell virginatlantic,0.5714285714285714,0.35714285714285715,Positive,"['first', 'becoming']",0,0,0,0,0,0,0
117,266,31,1336683489433935881,2020-12-09 14:45:52,"['contest', 'bias', 'since', 'make', 'sure', 'andraro', 'paint', 'look', 'amazing', 'team', 'virginatlantic']",0,False,"Halifax, Nova Scotia, Canada",en,Virgin Atlantic,contest bias since make sure andraro paint look amazing team virginatlantic,0.8944444444444444,0.55,Positive,['frequent'],0,1,0,0,0,0,0
118,268,33,1336667048924114945,2020-12-09 13:40:33,"['live', 'final', 'farewell', 'gvlip', 'join', 'watch', 'live']",0,False,Second star to the right,en,Virgin Atlantic,live final farewell gvlip join watch live,0.6666666666666666,0.0909090909090909,Positive,"['delighted', 'first']",0,0,0,0,0,0,0
119,269,35,1336659867231260672,2020-12-09 13:12:00,"['virginatlantic', 'resumed', 'flight', 'manchester', 'barbados', 'first', 'time', 'since', 'march', 'allowing']",1,False,London,en,Virgin Atlantic,virginatlantic resumed flight manchester barbados first time since march allowing,0.3333333333333333,0.25,Positive,"['free', 'whole']",0,0,1,0,0,0,0
120,271,40,1336649487511654400,2020-12-09 12:30:46,"['live', 'final', 'farewell', 'gvlip', 'join', 'watch', 'live']",28,False,Global,en,Virgin Atlantic,live final farewell gvlip join watch live,0.6666666666666666,0.0909090909090909,Positive,['engaging'],0,0,0,0,0,0,0
121,272,41,1336645857454813186,2020-12-09 12:16:20,"['contest', 'bias', 'since', 'make', 'sure', 'andraro', 'paint', 'look', 'amazing', 'team']",0,False,,en,Virgin Atlantic,contest bias since make sure andraro paint look amazing team,0.8944444444444444,0.55,Positive,['excited'],0,1,0,0,0,0,0
122,273,42,1336619927600570369,2020-12-09 10:33:18,"['sent', 'wonderful', 'picture', 'sister', 'falcon', 'timely', 'departs']",62,False,"Pinal Airpark, Marana, AZ",en,Virgin Atlantic,sent wonderful picture sister falcon timely departs,1.0,1.0,Positive,"['thrilled', 'welcome']",0,0,0,0,0,0,0
123,274,43,1336619739980951552,2020-12-09 10:32:33,"['fantastic', 'service', 'virginatlantic', 'cancelled', 'flight', 'january', 'november', 'refund']",0,False,,en,Virgin Atlantic,fantastic service virginatlantic cancelled flight january november refund,0.9,0.4,Positive,['engaging'],0,0,1,0,1,1,0
124,275,44,1336613386000490496,2020-12-09 10:07:18,"['fantastic', 'service', 'virginatlantic', 'cancelled', 'flight', 'january', 'november', 'refu']",0,False,,en,Virgin Atlantic,fantastic service virginatlantic cancelled flight january november refu,0.9,0.4,Positive,['better'],0,0,1,0,0,1,0
125,281,52,1336289580723695616,2020-12-08 12:40:37,"['join', 'hangar', 'heathrow', 'airport', 'closer', 'look', 'latest']",1,False,"Hove, England",en,Virgin Atlantic,join hangar heathrow airport closer look latest,0.9,0.5,Positive,"['love', 'kind']",0,0,0,0,0,0,0
126,282,53,1336283610001911810,2020-12-08 12:16:54,"['live', 'avgeek', 'qots', 'virginatlantic']",0,False,"Hayling Island, Hampshire, UK.",en,Virgin Atlantic,live avgeek qots virginatlantic,0.5,0.13636363636363635,Positive,['center'],0,0,0,0,0,0,0
127,283,59,1336271948167450627,2020-12-08 11:30:33,"['live', 'avgeek', 'qots', 'virginatlantic']",24,False,Global,en,Virgin Atlantic,live avgeek qots virginatlantic,0.5,0.13636363636363635,Positive,['disgusting'],0,0,0,0,0,0,0
128,284,60,1336208280562044929,2020-12-08 07:17:34,"['gvros', 'youre', 'free', 'tomorrow', 'tuesday', 'join', 'sister', 'pretty', 'woman', 'host', 'virginatlant']",0,False,,en,Virgin Atlantic,gvros youre free tomorrow tuesday join sister pretty woman host virginatlant,0.9,0.325,Positive,['latest'],0,0,0,0,0,0,0
129,286,62,1336081416682016768,2020-12-07 22:53:27,"['would', 'much', 'virgin', 'atlantic', 'host', 'restaurant', 'boeing', 'retires']",2,False,,en,Virgin Atlantic,would much virgin atlantic host restaurant boeing retires,0.2,0.2,Positive,"['victim', 'subject']",0,0,0,0,0,0,0
130,287,63,1336072118925205506,2020-12-07 22:16:30,"['youre', 'free', 'tomorrow', 'tuesday', 'join', 'sister', 'pretty', 'woman', 'host']",29,False,"Pinal Airpark, Marana, AZ",en,Virgin Atlantic,youre free tomorrow tuesday join sister pretty woman host,0.9,0.325,Positive,"['love', 'kind']",0,0,0,0,0,0,0
131,289,65,1336048469715324930,2020-12-07 20:42:32,"['still', 'refund', 'disgusted', 'appalled', 'keep', 'people', 'money', 'long']",0,False,,en,Virgin Atlantic,still refund disgusted appalled keep people money long,0.7999999999999999,-0.6166666666666667,Negative,['better'],0,0,0,1,1,0,0
132,290,66,1336047880482775041,2020-12-07 20:40:11,"['finally', 'good', 'news', 'virginatlantic']",2,False,"Karachi,Pakistan",en,Virgin Atlantic,finally good news virginatlantic,0.6000000000000001,0.7,Positive,"['sure', 'mess']",0,0,0,0,0,0,0
133,291,67,1336046069491380224,2020-12-07 20:33:00,"['virginatlantic', 'flight', 'booked', 'january', 'unable', 'esta', 'advise']",0,False,"North West, England",en,Virgin Atlantic,virginatlantic flight booked january unable esta advise,0.5,-0.5,Negative,['frequent'],0,0,1,0,0,0,0
134,292,68,1336045211588431874,2020-12-07 20:29:35,"['gerrys', 'dnata', 'team', 'welcomed', 'virginatlantic', 'team', 'good', 'time', 'pakistan', 'aviation', 'industry']",6,False,,en,Virgin Atlantic,gerrys dnata team welcomed virginatlantic team good time pakistan aviation industry,0.6000000000000001,0.7,Positive,['young'],0,1,1,0,0,0,0
135,293,69,1336042895707676677,2020-12-07 20:20:23,"['gvros', 'wonderful', 'photo', 'sister', 'ruby', 'tuesday', 'leaving', 'last', 'week', 'taken', 'sent']",0,False,,en,Virgin Atlantic,gvros wonderful photo sister ruby tuesday leaving last week taken sent,0.5333333333333333,0.5,Positive,['best'],0,0,0,0,0,0,0
136,295,72,1336031879171088384,2020-12-07 19:36:36,"['wonderful', 'photo', 'sister', 'ruby', 'tuesday', 'leaving', 'last', 'week', 'taken', 'sent']",40,False,"Pinal Airpark, Marana, AZ",en,Virgin Atlantic,wonderful photo sister ruby tuesday leaving last week taken sent,0.5333333333333333,0.5,Positive,['stunning'],0,0,0,0,0,0,0
137,296,73,1336021205174796288,2020-12-07 18:54:12,"['monday', 'newsletter', 'provides', 'smart', 'breakdown', 'imrankhans', 'interview', 'hamzaaliabbasi', 'pmlns', 'socia']",0,False,"San Francisco, CA",en,Virgin Atlantic,monday newsletter provides smart breakdown imrankhans interview hamzaaliabbasi pmlns socia,0.6428571428571429,0.21428571428571427,Positive,"['thrilled', 'welcome']",0,0,0,0,0,0,0
138,297,74,1336015366116569091,2020-12-07 18:30:59,"['virgin', 'gvlip', 'final', 'airport', 'ciudad', 'real', 'airport']",0,False,"Sofia, Bulgaria",en,Virgin Atlantic,virgin gvlip final airport ciudad real airport,0.65,0.1,Positive,['stunning'],0,0,0,0,0,0,0
139,298,75,1336002333466103808,2020-12-07 17:39:12,"['great', 'lineup', 'speaker', 'week', 'aeromexicoproud', 'airbus', 'airfrance', 'deltaairlines', 'etihadairways', 'inmarsat', 'intelsat']",0,False,,en,Virgin Atlantic,great lineup speaker week aeromexicoproud airbus airfrance deltaairlines etihadairways inmarsat intelsat,0.75,0.8,Positive,['excited'],0,0,0,0,0,0,0
140,299,76,1335972828990980096,2020-12-07 15:41:58,"['great', 'lineup', 'speaker', 'week', 'aeromexicoproud', 'airbus', 'airfrance', 'deltaairlines', 'etihadairways', 'inmarsat']",0,False,,en,Virgin Atlantic,great lineup speaker week aeromexicoproud airbus airfrance deltaairlines etihadairways inmarsat,0.75,0.8,Positive,['clearly'],0,0,0,0,0,0,0
141,300,77,1335954258026491907,2020-12-07 14:28:10,"['extreme', 'closeup', 'airbus', 'gvjam', 'flight', 'virb', 'london', 'land', 'runway']",0,False,India,en,Virgin Atlantic,extreme closeup airbus gvjam flight virb london land runway,1.0,-0.125,Negative,"['tight', 'ironic', 'able']",0,0,1,0,0,0,0
142,303,80,1335879828088754176,2020-12-07 09:32:25,"['well', 'interesting', 'virginatlantic']",2,False,"Manchester, United Kingdom",en,Virgin Atlantic,well interesting virginatlantic,0.5,0.5,Positive,"['agile', 'clearly']",0,0,0,0,0,0,0
143,304,81,1335874937152737281,2020-12-07 09:12:59,"['yesterday', 'great', 'recommenced', 'flight', 'shot', 'stunning']",0,False,Cardiff,en,Virgin Atlantic,yesterday great recommenced flight shot stunning,0.875,0.65,Positive,"['terrible', 'catching']",0,0,1,0,0,0,0
144,305,82,1335874504845824000,2020-12-07 09:11:15,"['gvros', 'thank', 'dphotography', 'sending', 'wonderful', 'picture', 'sister', 'relaxing', 'weekend', 'together']",0,False,Cardiff,en,Virgin Atlantic,gvros thank dphotography sending wonderful picture sister relaxing weekend together,1.0,1.0,Positive,['special'],0,0,0,0,0,0,0
